maintenance_id,equipment_id,maintenance_date,maintenance_type,issue_category,severity,downtime_hours,maintenance_cost_inr,engine_hours_at_maintenance
M_002122,EQ_00731,2025-02-09,Preventive,Engine,Medium,8.7,12132.19,21931
M_002123,EQ_00731,2024-09-21,Corrective,Scheduled Service,Medium,12.0,34836.2,21307
M_002124,EQ_00732,2024-01-05,Corrective,Hydraulic,Medium,10.4,14092.89,5434
M_002125,EQ_00733,2024-11-18,Corrective,Hydraulic,High,2.1,8136.2,7795
M_002126,EQ_00734,2024-11-07,Corrective,Electrical,Low,30.5,58523.77,12006
M_002127,EQ_00734,2025-04-21,Corrective,Tires/Tracks,Low,3.0,4935.93,11100
M_002128,EQ_00734,2024-11-06,Preventive,Hydraulic,Medium,11.9,30332.58,11831
M_002129,EQ_00734,2024-07-11,Preventive,Scheduled Service,Low,5.9,20053.85,11553
M_002130,EQ_00734,2025-06-06,Corrective,Tires/Tracks,Low,2.3,10150.0,10469
M_002131,EQ_00735,2026-02-26,Preventive,Scheduled Service,Low,12.0,53575.75,14022
M_002132,EQ_00735,2026-04-17,Preventive,Engine,Low,1.9,7939.25,15024
M_002133,EQ_00736,2024-08-19,Corrective,Engine,Medium,4.5,10670.87,10733
M_002134,EQ_00736,2024-02-14,Preventive,Tires/Tracks,Medium,14.0,59752.43,11214
M_002135,EQ_00736,2025-03-30,Preventive,Tires/Tracks,Medium,10.6,20158.39,12346
M_002136,EQ_00737,2025-03-11,Corrective,Hydraulic,Medium,5.6,23539.34,11439
M_002137,EQ_00737,2024-08-12,Preventive,Tires/Tracks,Low,6.4,27335.66,12125
M_002138,EQ_00737,2026-08-11,Corrective,Tires/Tracks,Low,14.8,34293.17,11249
M_002139,EQ_00737,2024-02-28,Corrective,Engine,Medium,7.7,17047.19,12051
M_002140,EQ_00738,2024-06-27,Preventive,Hydraulic,High,17.8,78136.98,12592
M_002141,EQ_00738,2025-03-12,Preventive,Tires/Tracks,Medium,2.2,3232.76,12565
M_002142,EQ_00739,2026-01-20,Preventive,Electrical,Low,4.9,20440.86,19845
M_002143,EQ_00740,2024-02-12,Corrective,Scheduled Service,Low,14.7,58265.73,8453
M_002144,EQ_00741,2024-05-24,Preventive,Engine,Low,14.9,23352.67,17514
M_002145,EQ_00741,2026-01-04,Corrective,Electrical,Medium,14.0,53996.56,19371
M_002146,EQ_00742,2024-04-27,Preventive,Electrical,Low,17.7,57393.97,17334
M_002147,EQ_00742,2026-08-09,Preventive,Scheduled Service,Medium,25.7,68070.52,18205
M_002148,EQ_00743,2025-02-23,Corrective,Electrical,Medium,9.3,36101.86,20694
M_002149,EQ_00743,2026-03-30,Corrective,Scheduled Service,Medium,5.0,17645.07,21499
M_002150,EQ_00744,2024-07-19,Corrective,Hydraulic,Medium,2.5,9721.57,20833
M_002151,EQ_00745,2025-05-28,Preventive,Engine,Medium,16.8,33738.68,17583
M_002152,EQ_00745,2026-08-17,Preventive,Hydraulic,Low,5.7,15757.08,17172
M_002153,EQ_00745,2024-01-12,Preventive,Scheduled Service,Medium,2.1,3731.97,17810
M_002154,EQ_00746,2025-12-19,Preventive,Tires/Tracks,Medium,7.6,11033.66,6656
M_002155,EQ_00746,2025-02-23,Preventive,Electrical,Medium,5.9,8451.45,4813
M_002156,EQ_00747,2025-12-23,Preventive,Hydraulic,Medium,4.0,15512.44,16765
M_002157,EQ_00747,2026-05-12,Preventive,Engine,Medium,16.9,57541.97,17371
M_002158,EQ_00747,2026-07-08,Corrective,Electrical,Low,10.1,20564.82,17709
M_002159,EQ_00747,2024-06-02,Corrective,Tires/Tracks,High,11.6,50464.17,16157
M_002160,EQ_00747,2025-05-25,Corrective,Tires/Tracks,Medium,1.2,1987.12,16790
M_002161,EQ_00748,2026-06-07,Preventive,Electrical,Medium,3.8,8536.84,16294
M_002162,EQ_00748,2024-03-14,Corrective,Hydraulic,Medium,7.5,17522.23,15942
M_002163,EQ_00748,2024-01-18,Corrective,Electrical,Medium,13.4,22561.84,16550
M_002164,EQ_00748,2026-08-01,Preventive,Engine,Low,9.3,21640.61,16043
M_002165,EQ_00749,2025-11-29,Corrective,Hydraulic,Low,9.8,21035.13,5873
M_002166,EQ_00749,2024-06-07,Preventive,Hydraulic,Low,3.9,10807.87,6248
M_002167,EQ_00749,2024-04-30,Corrective,Electrical,Medium,15.8,44560.95,6534
M_002168,EQ_00749,2024-08-11,Preventive,Engine,Medium,5.7,10404.78,7271
M_002169,EQ_00750,2025-11-16,Corrective,Electrical,Low,4.0,8842.23,14913
M_002170,EQ_00750,2026-01-16,Corrective,Hydraulic,High,13.2,52664.72,14858
M_002171,EQ_00750,2024-06-18,Preventive,Electrical,Low,9.5,41894.26,15644
M_002172,EQ_00751,2025-09-03,Preventive,Tires/Tracks,Medium,1.3,2214.22,5941
M_002173,EQ_00751,2026-04-20,Corrective,Hydraulic,Medium,8.9,15052.94,5677
M_002174,EQ_00752,2025-10-31,Preventive,Tires/Tracks,Low,7.0,17248.47,10938
M_002175,EQ_00752,2026-03-16,Corrective,Scheduled Service,Medium,11.4,17769.18,12348
M_002176,EQ_00752,2024-05-22,Preventive,Electrical,Medium,3.0,10551.89,12384
M_002177,EQ_00752,2026-07-31,Corrective,Scheduled Service,Low,12.5,49350.3,11402
M_002178,EQ_00752,2025-05-22,Corrective,Electrical,Low,9.0,17828.54,11249
M_002179,EQ_00753,2025-11-23,Preventive,Hydraulic,Low,4.8,20823.05,17723
M_002180,EQ_00753,2025-11-28,Corrective,Scheduled Service,Low,5.0,10804.53,17555
M_002181,EQ_00753,2025-02-21,Preventive,Tires/Tracks,High,9.6,30100.38,18075
M_002182,EQ_00754,2024-10-07,Preventive,Tires/Tracks,Low,4.6,18265.52,3898
M_002183,EQ_00754,2024-12-27,Corrective,Tires/Tracks,Low,12.1,30403.81,4284
M_002184,EQ_00754,2025-06-15,Preventive,Engine,Medium,4.6,11765.66,4466
M_002185,EQ_00754,2025-04-08,Corrective,Tires/Tracks,Medium,2.2,6524.7,4282
M_002186,EQ_00754,2024-09-20,Corrective,Electrical,Medium,2.9,12898.36,3677
M_002187,EQ_00755,2024-04-05,Preventive,Engine,Medium,10.4,41693.36,6838
M_002188,EQ_00755,2025-02-26,Corrective,Electrical,Medium,9.6,19614.17,7014
M_002189,EQ_00755,2025-05-11,Preventive,Electrical,High,26.7,64153.92,7194
M_002190,EQ_00755,2025-12-19,Corrective,Scheduled Service,Medium,21.4,35541.22,8737
M_002191,EQ_00756,2025-03-01,Corrective,Scheduled Service,High,7.6,23902.02,18064
M_002192,EQ_00756,2026-01-04,Preventive,Hydraulic,High,42.3,160124.68,17140
M_002193,EQ_00757,2026-06-12,Preventive,Engine,Low,5.9,19618.93,9470
M_002194,EQ_00757,2024-12-14,Preventive,Hydraulic,Low,17.6,62434.7,10181
M_002195,EQ_00757,2024-03-22,Corrective,Hydraulic,Low,22.5,58470.06,10718
M_002196,EQ_00758,2026-04-21,Preventive,Engine,Medium,15.0,65087.26,21700
M_002197,EQ_00758,2024-11-14,Corrective,Engine,Low,7.0,10395.16,20309
M_002198,EQ_00759,2025-04-29,Preventive,Scheduled Service,Low,13.7,59053.53,404
M_002199,EQ_00759,2025-10-16,Preventive,Scheduled Service,Low,14.3,20259.52,783
M_002200,EQ_00760,2024-06-05,Preventive,Scheduled Service,Low,17.0,73401.39,15797
M_002201,EQ_00760,2026-01-18,Preventive,Engine,Medium,8.2,30459.26,16842
M_002202,EQ_00760,2024-12-22,Preventive,Scheduled Service,Low,3.8,6880.78,16266
M_002203,EQ_00761,2025-09-30,Preventive,Engine,Low,3.1,12658.05,17779
M_002204,EQ_00761,2024-10-12,Corrective,Hydraulic,Medium,5.1,15317.42,18807
M_002205,EQ_00761,2024-09-08,Preventive,Electrical,High,7.8,13159.85,18502
M_002206,EQ_00762,2025-10-08,Preventive,Scheduled Service,Low,1.8,5628.52,20792
M_002207,EQ_00762,2026-05-13,Preventive,Scheduled Service,Medium,18.9,73922.62,19291
M_002208,EQ_00763,2025-12-12,Preventive,Electrical,Low,3.6,11628.06,3925
M_002209,EQ_00763,2025-05-14,Preventive,Engine,Medium,5.8,12912.6,3327
M_002210,EQ_00763,2026-02-21,Preventive,Tires/Tracks,High,77.3,213329.64,3497
M_002211,EQ_00764,2025-12-21,Preventive,Hydraulic,Medium,9.8,17360.81,20804
M_002212,EQ_00764,2026-07-07,Preventive,Scheduled Service,Medium,25.0,111783.46,22418
M_002213,EQ_00764,2024-12-08,Corrective,Engine,Medium,14.9,51693.88,22558
M_002214,EQ_00765,2024-05-31,Corrective,Scheduled Service,High,12.7,48556.9,8263
M_002215,EQ_00765,2024-06-06,Corrective,Electrical,Medium,3.5,5945.67,8252
M_002216,EQ_00766,2025-11-06,Preventive,Tires/Tracks,Medium,11.9,25459.06,7571
M_002217,EQ_00766,2025-08-15,Preventive,Scheduled Service,Low,8.5,37724.28,7474
M_002218,EQ_00766,2025-07-26,Preventive,Electrical,Low,7.0,24734.61,8322
M_002219,EQ_00766,2024-06-11,Corrective,Hydraulic,Medium,8.1,12817.48,9038
M_002220,EQ_00767,2026-05-04,Preventive,Scheduled Service,Medium,10.8,43747.4,8712
M_002221,EQ_00767,2025-12-07,Preventive,Engine,High,1.0,3726.68,7308
M_002222,EQ_00768,2025-05-05,Preventive,Engine,Low,11.7,20565.68,13626
M_002223,EQ_00768,2024-04-04,Preventive,Tires/Tracks,Low,21.4,72367.69,14330
M_002224,EQ_00768,2025-04-10,Corrective,Scheduled Service,Low,1.2,4640.61,14479
M_002225,EQ_00768,2025-01-31,Preventive,Electrical,Medium,10.6,14319.46,15168
M_002226,EQ_00768,2025-11-23,Preventive,Engine,Low,11.3,40312.85,14797
M_002227,EQ_00769,2024-06-25,Preventive,Scheduled Service,High,20.8,30432.9,15253
M_002228,EQ_00769,2024-12-22,Preventive,Electrical,Low,3.0,8291.92,13989
M_002229,EQ_00770,2024-10-07,Corrective,Hydraulic,Medium,13.3,35364.09,10055
M_002230,EQ_00770,2025-07-19,Corrective,Hydraulic,Medium,12.9,19844.22,10926
M_002231,EQ_00771,2025-02-26,Corrective,Electrical,High,18.9,52420.76,1103
M_002232,EQ_00771,2026-02-27,Preventive,Scheduled Service,High,18.0,28155.73,2379
M_002233,EQ_00771,2025-06-09,Preventive,Scheduled Service,Medium,41.0,128463.98,1786
M_002234,EQ_00772,2025-10-08,Preventive,Hydraulic,Medium,10.3,23168.96,22330
M_002235,EQ_00773,2025-11-05,Preventive,Engine,Low,1.2,5249.26,4643
M_002236,EQ_00773,2025-01-21,Preventive,Engine,Low,3.5,14905.19,5148
M_002237,EQ_00773,2026-07-30,Corrective,Scheduled Service,High,22.8,90253.79,5986
M_002238,EQ_00773,2024-04-19,Corrective,Hydraulic,Low,3.1,9524.49,4740
M_002239,EQ_00773,2024-03-21,Preventive,Electrical,Low,11.6,48273.29,6204
M_002240,EQ_00774,2025-06-14,Preventive,Engine,Low,3.9,8004.3,2395
M_002241,EQ_00775,2025-09-08,Corrective,Electrical,Medium,9.5,13908.57,12484
M_002242,EQ_00775,2025-06-26,Corrective,Engine,Low,10.6,20929.89,12496
M_002243,EQ_00775,2026-01-29,Corrective,Hydraulic,Low,7.1,9556.82,13278
M_002244,EQ_00775,2025-04-01,Corrective,Electrical,Low,2.1,4082.36,13548
M_002245,EQ_00776,2025-02-11,Preventive,Engine,Low,11.4,49291.96,8567
M_002246,EQ_00776,2026-05-09,Preventive,Hydraulic,Low,14.9,26243.03,9931
M_002247,EQ_00776,2024-01-19,Preventive,Engine,Medium,4.9,7132.99,9872
M_002248,EQ_00777,2024-06-23,Corrective,Hydraulic,Low,5.9,20830.69,12855
M_002249,EQ_00777,2025-01-11,Preventive,Electrical,Medium,3.6,9360.33,14068
M_002250,EQ_00777,2024-06-29,Preventive,Tires/Tracks,Low,28.4,86760.85,13551
M_002251,EQ_00777,2026-05-10,Preventive,Tires/Tracks,Medium,6.1,15703.29,13368
M_002252,EQ_00778,2025-11-05,Preventive,Scheduled Service,Medium,2.2,7850.2,19411
M_002253,EQ_00778,2025-06-02,Preventive,Engine,Low,30.2,127474.4,19763
M_002254,EQ_00779,2026-08-13,Corrective,Tires/Tracks,Low,7.6,17740.52,3262
M_002255,EQ_00780,2025-06-09,Corrective,Scheduled Service,Medium,14.9,38687.51,7473
M_002256,EQ_00780,2024-08-10,Preventive,Hydraulic,Low,12.3,53594.3,5919
M_002257,EQ_00780,2025-12-30,Preventive,Tires/Tracks,Medium,6.5,26996.67,6520
M_002258,EQ_00781,2026-06-21,Corrective,Scheduled Service,Low,6.1,24998.92,10630
M_002259,EQ_00781,2026-02-24,Preventive,Electrical,Medium,4.9,11447.66,11777
M_002260,EQ_00781,2024-11-07,Preventive,Tires/Tracks,Low,19.6,56300.96,12424
M_002261,EQ_00782,2026-05-13,Preventive,Electrical,Medium,14.5,49154.1,17382
M_002262,EQ_00782,2026-07-08,Preventive,Tires/Tracks,Low,8.5,17117.78,16733
M_002263,EQ_00782,2025-01-24,Corrective,Engine,Medium,12.3,29813.96,16442
M_002264,EQ_00783,2025-11-22,Corrective,Tires/Tracks,Low,13.9,31422.6,13641
M_002265,EQ_00783,2024-10-31,Preventive,Hydraulic,Medium,5.9,16889.87,13342
M_002266,EQ_00783,2025-09-10,Preventive,Hydraulic,Medium,11.3,34523.13,13458
M_002267,EQ_00783,2024-10-26,Corrective,Engine,Medium,9.3,25709.99,13922
M_002268,EQ_00784,2024-04-19,Preventive,Tires/Tracks,High,44.9,103187.35,9441
M_002269,EQ_00785,2025-02-06,Corrective,Hydraulic,Low,16.9,75085.97,13729
M_002270,EQ_00786,2024-05-21,Preventive,Hydraulic,Low,23.1,28947.61,20862
M_002271,EQ_00786,2024-09-02,Preventive,Electrical,Medium,10.8,34621.59,20989
M_002272,EQ_00787,2024-10-28,Preventive,Engine,Low,21.0,62676.44,9934
M_002273,EQ_00787,2026-02-17,Corrective,Scheduled Service,Low,2.3,8719.9,11453
M_002274,EQ_00787,2025-07-13,Preventive,Electrical,High,13.8,55630.76,11090
M_002275,EQ_00788,2025-01-12,Preventive,Tires/Tracks,High,17.7,76457.39,19028
M_002276,EQ_00788,2024-02-16,Preventive,Scheduled Service,Low,11.5,31035.79,19957
M_002277,EQ_00788,2026-05-09,Corrective,Scheduled Service,Medium,4.7,18957.05,19965
M_002278,EQ_00788,2026-05-19,Preventive,Electrical,Low,1.0,2346.37,19596
M_002279,EQ_00789,2024-10-21,Corrective,Electrical,Low,14.3,41983.68,17011
M_002280,EQ_00790,2025-01-01,Corrective,Scheduled Service,Low,6.0,7203.23,6248
M_002281,EQ_00790,2025-08-03,Corrective,Engine,Low,7.4,12576.17,6336
M_002282,EQ_00790,2024-03-18,Corrective,Scheduled Service,Medium,17.0,66866.61,7181
M_002283,EQ_00791,2025-04-14,Corrective,Electrical,Medium,5.9,13228.92,5639
M_002284,EQ_00791,2024-08-12,Preventive,Scheduled Service,Medium,7.8,17139.11,5892
M_002285,EQ_00791,2024-02-07,Corrective,Hydraulic,Low,8.9,10975.6,5334
M_002286,EQ_00792,2026-04-29,Preventive,Hydraulic,Low,9.5,25582.83,16431
M_002287,EQ_00792,2026-08-24,Corrective,Hydraulic,Medium,5.1,8979.44,16139
M_002288,EQ_00792,2024-10-15,Corrective,Engine,Low,18.0,60417.06,17796
M_002289,EQ_00793,2026-06-20,Preventive,Tires/Tracks,Low,15.0,65138.37,5846
M_002290,EQ_00793,2024-06-03,Preventive,Tires/Tracks,Medium,17.9,59575.55,4593
M_002291,EQ_00793,2024-05-07,Preventive,Hydraulic,Low,4.8,10020.34,4489
M_002292,EQ_00793,2026-03-22,Corrective,Engine,Medium,5.9,15043.41,4718
M_002293,EQ_00794,2025-05-02,Preventive,Hydraulic,Medium,5.3,13281.47,7708
M_002294,EQ_00794,2024-02-29,Corrective,Hydraulic,Medium,6.7,24096.85,8016
M_002295,EQ_00795,2024-12-11,Corrective,Scheduled Service,Medium,7.3,24185.95,6088
M_002296,EQ_00795,2025-11-19,Preventive,Engine,Low,10.3,28233.9,4659
M_002297,EQ_00795,2024-06-17,Preventive,Hydraulic,Low,7.4,22611.56,5601
M_002298,EQ_00795,2024-07-15,Preventive,Engine,High,6.0,17017.47,6232
M_002299,EQ_00796,2025-12-12,Corrective,Scheduled Service,Medium,1.3,2600.77,13393
M_002300,EQ_00796,2024-11-05,Preventive,Electrical,Medium,12.0,35800.72,13644
M_002301,EQ_00797,2025-04-06,Corrective,Hydraulic,Medium,5.2,13680.96,7736
M_002302,EQ_00797,2025-03-28,Preventive,Electrical,Medium,8.7,20841.19,5851
M_002303,EQ_00797,2024-07-07,Preventive,Electrical,Low,16.3,63946.91,6699
M_002304,EQ_00797,2025-01-06,Corrective,Electrical,Medium,5.6,17937.45,6835
M_002305,EQ_00798,2026-07-03,Preventive,Tires/Tracks,Low,8.8,13221.58,14638
M_002306,EQ_00799,2026-04-24,Preventive,Electrical,Low,2.5,8890.49,20739
M_002307,EQ_00799,2024-12-19,Corrective,Electrical,Low,5.7,10549.77,21538
M_002308,EQ_00799,2026-04-16,Preventive,Tires/Tracks,Medium,3.1,8592.08,20015
M_002309,EQ_00800,2024-08-25,Corrective,Scheduled Service,Medium,11.9,46773.67,17387
M_002310,EQ_00800,2026-06-03,Corrective,Engine,Low,2.8,7927.39,18899
M_002311,EQ_00800,2025-07-15,Corrective,Electrical,High,25.8,48125.65,18836
