rental_id,equipment_id,site_id,operator_id,checkout_date,expected_return_date,actual_return_date,planned_duration_days,rental_status,extension_requested,rental_cost_inr
R_005958,EQ_00231,SITE_027,OP_0283,2024-09-11,2024-10-12,2024-10-12,31,Returned,0,682000
R_005959,EQ_00055,SITE_014,OP_0246,2025-05-19,2025-05-25,2025-05-27,6,Overdue Returned,1,108000
R_005960,EQ_00662,SITE_023,OP_0068,2025-02-10,2025-03-21,,39,Active,1,273000
R_005961,EQ_00531,SITE_030,OP_0241,2025-01-25,2025-02-22,2025-02-22,28,Returned,0,392000
R_005962,EQ_00560,SITE_020,OP_0199,2024-04-24,2024-06-03,,40,Active,1,1200000
R_005963,EQ_00764,SITE_026,OP_0315,2026-01-29,2026-03-12,2026-03-12,42,Returned,0,588000
R_005964,EQ_00619,SITE_028,OP_0171,2025-02-21,2025-03-29,2025-03-30,36,Overdue Returned,0,1080000
R_005965,EQ_00570,SITE_029,OP_0017,2025-06-10,2025-06-14,2025-06-14,4,Returned,1,88000
R_005966,EQ_00634,SITE_002,OP_0167,2026-01-10,2026-02-23,,44,Overdue,0,616000
R_005967,EQ_00134,SITE_010,OP_0100,2025-04-06,2025-05-16,,40,Overdue,1,640000
R_005968,EQ_00691,SITE_027,OP_0258,2024-03-17,2024-04-20,2024-04-20,34,Returned,1,612000
R_005969,EQ_00134,SITE_011,OP_0213,2026-04-01,2026-04-16,,15,Active,0,240000
R_005970,EQ_00010,SITE_022,OP_0045,2025-08-28,2025-09-25,2025-09-26,28,Overdue Returned,1,616000
R_005971,EQ_00030,SITE_022,OP_0256,2025-06-09,2025-07-08,,29,Overdue,0,522000
R_005972,EQ_00066,SITE_007,OP_0273,2024-07-27,2024-07-31,2024-07-31,4,Returned,1,88000
R_005973,EQ_00244,SITE_029,OP_0109,2024-03-01,2024-04-15,2024-04-15,45,Returned,0,810000
R_005974,EQ_00074,SITE_005,OP_0228,2025-06-22,2025-07-26,2025-07-28,34,Overdue Returned,0,306000
R_005975,EQ_00792,SITE_014,OP_0186,2024-05-07,2024-06-16,2024-06-16,40,Returned,1,280000
R_005976,EQ_00614,SITE_020,OP_0135,2025-02-23,2025-03-28,2025-03-28,33,Returned,0,990000
R_005977,EQ_00230,SITE_013,OP_0036,2025-12-10,2026-01-14,2026-01-14,35,Returned,0,630000
R_005978,EQ_00213,SITE_030,OP_0169,2025-08-24,2025-09-05,2025-09-05,12,Returned,0,264000
R_005979,EQ_00405,SITE_013,OP_0281,2025-06-13,2025-07-09,2025-07-09,26,Returned,0,468000
R_005980,EQ_00302,SITE_020,OP_0265,2024-08-10,2024-09-04,2024-09-04,25,Returned,0,450000
R_005981,EQ_00438,SITE_014,OP_0159,2026-04-09,2026-04-27,2026-04-27,18,Returned,0,252000
R_005982,EQ_00097,SITE_008,OP_0202,2026-06-04,2026-07-16,2026-07-18,42,Overdue Returned,0,756000
R_005983,EQ_00529,SITE_022,OP_0253,2026-01-06,2026-01-30,2026-01-27,24,Returned,1,528000
R_005984,EQ_00303,SITE_005,OP_0276,2025-09-08,2025-09-17,2025-09-17,9,Returned,0,162000
R_005985,EQ_00667,SITE_027,OP_0101,2024-09-30,2024-11-07,2024-11-09,38,Overdue Returned,1,342000
R_005986,EQ_00341,SITE_027,OP_0277,2026-07-12,2026-08-07,2026-08-06,26,Returned,0,572000
R_005987,EQ_00738,SITE_008,OP_0218,2025-01-28,2025-03-04,2025-03-04,35,Returned,1,245000
R_005988,EQ_00290,SITE_011,OP_0255,2024-11-03,2024-11-08,,5,Overdue,1,35000
R_005989,EQ_00032,SITE_011,OP_0005,2025-01-11,2025-02-09,,29,Active,0,203000
R_005990,EQ_00771,SITE_028,OP_0021,2026-02-13,2026-03-30,2026-03-30,45,Returned,0,1350000
R_005991,EQ_00781,SITE_009,OP_0224,2026-02-16,2026-02-21,2026-02-21,5,Returned,1,70000
R_005992,EQ_00446,SITE_009,OP_0131,2025-04-11,2025-05-02,2025-05-02,21,Returned,1,462000
R_005993,EQ_00528,SITE_030,OP_0286,2025-06-18,2025-06-28,2025-06-28,10,Returned,0,140000
R_005994,EQ_00257,SITE_030,OP_0042,2025-11-08,2025-12-06,2025-12-06,28,Returned,1,196000
R_005995,EQ_00558,SITE_006,OP_0232,2025-04-15,2025-05-22,2025-05-22,37,Returned,1,518000
R_005996,EQ_00031,SITE_028,OP_0317,2024-03-28,2024-04-22,,25,Overdue,0,225000
R_005997,EQ_00525,SITE_027,OP_0239,2026-04-07,2026-04-11,2026-04-11,4,Returned,0,88000
R_005998,EQ_00181,SITE_030,OP_0189,2025-08-01,2025-08-30,2025-08-29,29,Returned,0,261000
R_005999,EQ_00221,SITE_006,OP_0278,2025-08-28,2025-09-28,,31,Active,0,558000
R_006000,EQ_00501,SITE_026,OP_0073,2025-11-05,2025-11-11,2025-11-11,6,Returned,1,54000
R_006001,EQ_00344,SITE_024,OP_0280,2025-09-29,2025-10-03,2025-10-03,4,Returned,0,120000
R_006002,EQ_00698,SITE_021,OP_0177,2024-05-28,2024-06-09,2024-06-09,12,Returned,0,168000
R_006003,EQ_00308,SITE_013,OP_0341,2024-01-31,2024-03-16,2024-03-14,45,Returned,0,405000
R_006004,EQ_00578,SITE_022,OP_0249,2026-06-04,2026-06-10,2026-06-10,6,Returned,0,132000
R_006005,EQ_00385,SITE_015,OP_0239,2025-12-11,2026-01-11,2026-01-11,31,Returned,0,434000
R_006006,EQ_00309,SITE_010,OP_0120,2026-05-30,2026-06-08,2026-06-08,9,Returned,0,162000
R_006007,EQ_00219,SITE_015,OP_0146,2025-07-16,2025-08-04,,19,Active,0,342000
R_006008,EQ_00626,SITE_004,OP_0313,2026-02-14,2026-03-12,2026-03-13,26,Overdue Returned,0,364000
R_006009,EQ_00517,SITE_025,OP_0339,2025-12-15,2025-12-31,2026-01-05,16,Overdue Returned,1,352000
R_006010,EQ_00722,SITE_017,OP_0141,2025-07-30,2025-08-05,2025-08-05,6,Returned,0,54000
R_006011,EQ_00532,SITE_001,OP_0204,2024-05-29,2024-07-12,2024-07-12,44,Returned,0,308000
R_006012,EQ_00300,SITE_029,OP_0202,2024-08-03,2024-09-03,2024-09-03,31,Returned,0,217000
R_006013,EQ_00717,SITE_008,OP_0277,2026-08-05,2026-08-22,2026-08-19,17,Returned,0,153000
R_006014,EQ_00711,SITE_019,OP_0186,2024-12-26,2025-02-04,,40,Overdue,0,880000
R_006015,EQ_00006,SITE_030,OP_0001,2025-11-08,2025-12-13,2025-12-12,35,Returned,0,490000
R_006016,EQ_00130,SITE_030,OP_0071,2026-02-04,2026-02-09,2026-02-10,5,Overdue Returned,0,70000
R_006017,EQ_00168,SITE_001,OP_0078,2026-02-02,2026-03-02,2026-02-27,28,Returned,0,840000
R_006018,EQ_00741,SITE_006,OP_0168,2024-01-16,2024-02-25,2024-02-22,40,Returned,0,360000
R_006019,EQ_00348,SITE_021,OP_0349,2026-02-15,2026-02-27,2026-02-27,12,Returned,0,84000
R_006020,EQ_00217,SITE_028,OP_0072,2024-11-09,2024-12-20,2024-12-21,41,Overdue Returned,1,738000
R_006021,EQ_00225,SITE_022,OP_0174,2024-07-28,2024-08-15,2024-08-15,18,Returned,0,162000
R_006022,EQ_00570,SITE_020,OP_0100,2024-09-11,2024-10-22,,41,Active,0,902000
R_006023,EQ_00039,SITE_015,OP_0162,2026-07-21,2026-08-02,2026-08-02,12,Returned,1,108000
R_006024,EQ_00533,SITE_001,OP_0148,2024-08-28,2024-09-13,2024-09-13,16,Returned,0,352000
R_006025,EQ_00283,SITE_021,OP_0185,2024-11-29,2025-01-06,2025-01-07,38,Overdue Returned,0,342000
R_006026,EQ_00590,SITE_022,OP_0040,2024-08-06,2024-08-26,2024-08-26,20,Returned,0,280000
R_006027,EQ_00436,SITE_021,OP_0133,2025-06-13,2025-07-17,2025-07-17,34,Returned,1,544000
R_006028,EQ_00309,SITE_025,OP_0237,2025-05-26,2025-06-30,,35,Active,0,630000
R_006029,EQ_00166,SITE_006,OP_0198,2026-03-15,2026-04-18,2026-04-28,34,Overdue Returned,0,476000
R_006030,EQ_00266,SITE_024,OP_0104,2024-03-02,2024-03-16,2024-03-26,14,Overdue Returned,0,98000
R_006031,EQ_00520,SITE_013,OP_0087,2026-01-14,2026-02-09,2026-02-07,26,Returned,0,182000
R_006032,EQ_00040,SITE_007,OP_0286,2024-06-09,2024-06-16,,7,Active,0,63000
R_006033,EQ_00625,SITE_028,OP_0104,2025-01-23,2025-01-27,2025-01-27,4,Returned,0,56000
R_006034,EQ_00421,SITE_029,OP_0207,2025-01-20,2025-01-27,,7,Active,1,49000
R_006035,EQ_00713,SITE_009,OP_0213,2025-08-07,2025-08-30,2025-09-09,23,Overdue Returned,0,690000
R_006036,EQ_00399,SITE_001,OP_0067,2025-11-23,2025-12-20,2025-12-18,27,Returned,0,486000
R_006037,EQ_00443,SITE_015,OP_0322,2026-02-03,2026-02-26,2026-02-23,23,Returned,0,207000
R_006038,EQ_00426,SITE_029,OP_0330,2026-04-25,2026-05-07,2026-05-04,12,Returned,0,168000
R_006039,EQ_00318,SITE_003,OP_0332,2024-06-10,2024-06-14,2024-06-14,4,Returned,0,56000
R_006040,EQ_00090,SITE_013,OP_0281,2024-07-27,2024-08-03,2024-08-03,7,Returned,0,98000
R_006041,EQ_00341,SITE_007,OP_0071,2024-04-01,2024-05-10,2024-05-10,39,Returned,0,858000
R_006042,EQ_00009,SITE_030,OP_0019,2024-11-11,2024-11-30,2024-11-30,19,Returned,0,342000
R_006043,EQ_00427,SITE_006,OP_0084,2025-04-18,2025-05-18,,30,Active,1,900000
R_006044,EQ_00314,SITE_011,OP_0019,2026-04-11,2026-05-19,2026-05-19,38,Returned,1,342000
R_006045,EQ_00617,SITE_027,OP_0063,2025-05-21,2025-05-30,2025-05-30,9,Returned,0,144000
R_006046,EQ_00493,SITE_014,OP_0091,2026-05-09,2026-06-13,2026-06-13,35,Returned,0,245000
R_006047,EQ_00185,SITE_028,OP_0303,2026-07-24,2026-08-15,2026-08-15,22,Returned,0,154000
R_006048,EQ_00102,SITE_022,OP_0274,2026-03-11,2026-04-22,2026-04-22,42,Returned,0,588000
R_006049,EQ_00045,SITE_002,OP_0070,2025-06-01,2025-07-13,2025-07-13,42,Returned,0,924000
R_006050,EQ_00480,SITE_023,OP_0144,2026-08-03,2026-08-26,,23,Active,0,506000
R_006051,EQ_00299,SITE_024,OP_0326,2025-07-31,2025-09-05,2025-09-05,36,Returned,1,648000
R_006052,EQ_00356,SITE_026,OP_0280,2026-03-08,2026-03-16,,8,Overdue,1,240000
R_006053,EQ_00508,SITE_011,OP_0014,2024-01-10,2024-02-20,2024-02-19,41,Returned,0,738000
R_006054,EQ_00085,SITE_020,OP_0036,2025-08-17,2025-09-30,2025-10-01,44,Overdue Returned,0,792000
R_006055,EQ_00587,SITE_017,OP_0137,2025-08-11,2025-08-18,2025-08-18,7,Returned,0,63000
R_006056,EQ_00705,SITE_026,OP_0315,2025-12-07,2026-01-19,2026-01-20,43,Overdue Returned,0,387000
R_006057,EQ_00222,SITE_016,OP_0057,2024-09-01,2024-10-03,2024-10-03,32,Returned,1,224000
R_006058,EQ_00201,SITE_015,OP_0011,2025-05-07,2025-05-14,,7,Overdue,0,49000
R_006059,EQ_00314,SITE_027,OP_0182,2025-06-10,2025-06-30,2025-06-30,20,Returned,1,180000
R_006060,EQ_00749,SITE_027,OP_0167,2026-02-08,2026-02-21,2026-02-21,13,Returned,0,234000
R_006061,EQ_00002,SITE_030,OP_0076,2024-06-12,2024-07-19,2024-07-19,37,Returned,0,814000
R_006062,EQ_00062,SITE_022,OP_0348,2025-04-24,2025-05-21,2025-05-21,27,Returned,0,189000
R_006063,EQ_00020,SITE_014,OP_0185,2024-07-17,2024-08-09,2024-08-09,23,Returned,0,414000
R_006064,EQ_00316,SITE_019,OP_0286,2024-01-21,2024-02-04,2024-02-04,14,Returned,0,224000
R_006065,EQ_00754,SITE_012,OP_0116,2025-04-08,2025-05-02,2025-05-02,24,Returned,1,720000
R_006066,EQ_00288,SITE_014,OP_0104,2025-08-25,2025-09-17,2025-09-17,23,Returned,0,207000
R_006067,EQ_00419,SITE_029,OP_0111,2024-07-26,2024-08-12,2024-08-12,17,Returned,0,306000
R_006068,EQ_00360,SITE_004,OP_0332,2024-10-06,2024-10-22,2024-10-22,16,Returned,0,224000
R_006069,EQ_00534,SITE_018,OP_0117,2026-01-18,2026-02-04,2026-02-05,17,Overdue Returned,1,272000
R_006070,EQ_00636,SITE_004,OP_0252,2024-08-21,2024-09-18,2024-09-20,28,Overdue Returned,1,448000
R_006071,EQ_00175,SITE_023,OP_0236,2024-09-01,2024-10-09,2024-10-11,38,Overdue Returned,0,342000
R_006072,EQ_00245,SITE_012,OP_0172,2025-10-07,2025-11-16,2025-11-16,40,Returned,0,880000
R_006073,EQ_00414,SITE_021,OP_0193,2024-02-18,2024-02-22,2024-02-22,4,Returned,1,88000
R_006074,EQ_00112,SITE_010,OP_0062,2026-04-04,2026-04-10,2026-04-10,6,Returned,1,84000
R_006075,EQ_00150,SITE_011,OP_0054,2026-06-10,2026-07-16,2026-07-15,36,Returned,0,648000
R_006076,EQ_00516,SITE_016,OP_0068,2025-03-05,2025-04-15,2025-04-16,41,Overdue Returned,1,738000
R_006077,EQ_00572,SITE_011,OP_0117,2025-07-02,2025-08-06,2025-08-07,35,Overdue Returned,1,245000
R_006078,EQ_00402,SITE_022,OP_0117,2025-03-16,2025-04-08,2025-04-08,23,Returned,0,690000
R_006079,EQ_00180,SITE_024,OP_0278,2025-01-24,2025-02-11,2025-02-13,18,Overdue Returned,0,396000
R_006080,EQ_00783,SITE_014,OP_0253,2024-07-25,2024-09-05,2024-09-05,42,Returned,0,756000
R_006081,EQ_00583,SITE_013,OP_0337,2026-02-26,2026-03-06,2026-03-06,8,Returned,0,144000
R_006082,EQ_00673,SITE_013,OP_0163,2025-07-07,2025-07-19,2025-07-19,12,Returned,1,360000
R_006083,EQ_00223,SITE_021,OP_0266,2025-09-24,2025-10-15,2025-10-15,21,Returned,0,189000
R_006084,EQ_00450,SITE_007,OP_0023,2024-03-08,2024-03-17,2024-03-18,9,Overdue Returned,1,126000
R_006085,EQ_00601,SITE_028,OP_0339,2024-03-20,2024-04-14,2024-04-14,25,Returned,0,350000
R_006086,EQ_00652,SITE_030,OP_0255,2024-09-05,2024-10-20,2024-10-20,45,Returned,1,990000
R_006087,EQ_00210,SITE_008,OP_0235,2024-07-13,2024-07-22,2024-07-22,9,Returned,1,144000
R_006088,EQ_00120,SITE_017,OP_0052,2024-08-30,2024-10-01,,32,Overdue,0,576000
R_006089,EQ_00342,SITE_009,OP_0202,2024-04-28,2024-05-20,2024-05-20,22,Returned,0,396000
R_006090,EQ_00355,SITE_030,OP_0200,2025-06-04,2025-07-04,2025-07-04,30,Returned,1,480000
R_006091,EQ_00513,SITE_026,OP_0231,2026-06-16,2026-06-26,2026-06-26,10,Returned,0,180000
R_006092,EQ_00514,SITE_010,OP_0046,2026-04-02,2026-05-13,2026-05-13,41,Returned,0,1230000
R_006093,EQ_00715,SITE_007,OP_0158,2025-11-01,2025-11-23,2025-11-23,22,Returned,1,198000
R_006094,EQ_00603,SITE_012,OP_0213,2024-04-11,2024-05-09,2024-05-09,28,Returned,0,504000
R_006095,EQ_00243,SITE_016,OP_0223,2025-10-12,2025-11-23,2025-11-22,42,Returned,0,756000
R_006096,EQ_00137,SITE_009,OP_0254,2024-02-29,2024-03-19,,19,Active,1,171000
R_006097,EQ_00220,SITE_014,OP_0160,2024-06-07,2024-06-30,2024-06-30,23,Returned,0,161000
R_006098,EQ_00696,SITE_009,OP_0037,2024-03-21,2024-04-27,2024-04-27,37,Returned,0,259000
R_006099,EQ_00020,SITE_006,OP_0165,2024-11-30,2025-01-14,2025-01-11,45,Returned,0,810000
R_006100,EQ_00091,SITE_025,OP_0348,2025-01-30,2025-02-19,2025-02-19,20,Returned,0,440000
R_006101,EQ_00746,SITE_008,OP_0138,2026-03-14,2026-04-07,2026-04-07,24,Returned,0,168000
R_006102,EQ_00607,SITE_018,OP_0062,2024-04-15,2024-05-28,2024-05-30,43,Overdue Returned,0,688000
R_006103,EQ_00672,SITE_023,OP_0168,2024-09-28,2024-11-08,,41,Active,0,574000
R_006104,EQ_00456,SITE_019,OP_0150,2025-08-14,2025-09-12,2025-09-12,29,Returned,1,406000
R_006105,EQ_00773,SITE_023,OP_0138,2026-05-20,2026-06-24,,35,Active,0,560000
R_006106,EQ_00431,SITE_013,OP_0080,2025-10-26,2025-11-01,2025-11-01,6,Returned,0,84000
R_006107,EQ_00437,SITE_007,OP_0281,2025-03-02,2025-03-11,2025-03-11,9,Returned,0,144000
R_006108,EQ_00548,SITE_029,OP_0213,2024-12-28,2025-02-11,2025-02-13,45,Overdue Returned,0,315000
R_006109,EQ_00752,SITE_029,OP_0136,2026-03-27,2026-04-27,2026-04-27,31,Returned,0,558000
R_006110,EQ_00077,SITE_026,OP_0034,2024-12-31,2025-01-27,2025-01-27,27,Returned,0,594000
R_006111,EQ_00655,SITE_025,OP_0007,2025-01-09,2025-02-17,2025-02-18,39,Overdue Returned,1,702000
R_006112,EQ_00760,SITE_014,OP_0040,2024-07-12,2024-08-24,2024-08-25,43,Overdue Returned,1,946000
R_006113,EQ_00437,SITE_001,OP_0153,2024-06-03,2024-06-21,2024-06-23,18,Overdue Returned,0,288000
R_006114,EQ_00253,SITE_021,OP_0234,2026-01-07,2026-02-10,2026-02-15,34,Overdue Returned,1,1020000
R_006115,EQ_00604,SITE_013,OP_0222,2026-05-17,2026-06-17,2026-06-17,31,Returned,0,217000
R_006116,EQ_00624,SITE_012,OP_0238,2025-04-06,2025-05-19,2025-05-20,43,Overdue Returned,0,774000
R_006117,EQ_00027,SITE_029,OP_0309,2024-11-09,2024-11-22,2024-11-22,13,Returned,1,390000
R_006118,EQ_00431,SITE_027,OP_0280,2024-02-24,2024-03-09,2024-03-09,14,Returned,0,196000
R_006119,EQ_00101,SITE_026,OP_0221,2025-04-30,2025-05-29,2025-05-30,29,Overdue Returned,0,870000
R_006120,EQ_00470,SITE_002,OP_0141,2026-02-18,2026-03-17,,27,Active,0,486000
R_006121,EQ_00092,SITE_009,OP_0138,2024-09-09,2024-10-19,2024-10-19,40,Returned,1,880000
R_006122,EQ_00454,SITE_025,OP_0083,2025-10-17,2025-11-08,2025-11-08,22,Returned,0,198000
R_006123,EQ_00574,SITE_018,OP_0006,2025-07-12,2025-07-16,,4,Active,0,120000
R_006124,EQ_00294,SITE_007,OP_0292,2024-12-04,2024-12-30,2024-12-30,26,Returned,0,182000
R_006125,EQ_00720,SITE_006,OP_0196,2026-07-10,2026-07-13,2026-07-13,3,Returned,0,42000
R_006126,EQ_00458,SITE_019,OP_0250,2024-05-17,2024-05-22,2024-05-24,5,Overdue Returned,0,110000
R_006127,EQ_00550,SITE_011,OP_0212,2024-05-31,2024-06-10,2024-06-10,10,Returned,0,140000
R_006128,EQ_00079,SITE_005,OP_0227,2025-06-09,2025-07-23,2025-07-23,44,Returned,0,792000
R_006129,EQ_00140,SITE_008,OP_0238,2025-02-09,2025-03-21,2025-03-22,40,Overdue Returned,0,880000
R_006130,EQ_00097,SITE_015,OP_0058,2024-08-16,2024-09-27,,42,Active,0,756000
R_006131,EQ_00253,SITE_026,OP_0012,2025-11-06,2025-11-18,2025-11-17,12,Returned,0,360000
R_006132,EQ_00286,SITE_010,OP_0174,2026-06-16,2026-07-24,2026-07-24,38,Returned,0,266000
R_006133,EQ_00615,SITE_020,OP_0247,2026-07-17,2026-08-05,2026-08-04,19,Returned,0,342000
R_006134,EQ_00054,SITE_017,OP_0335,2024-11-17,2024-12-13,2024-12-13,26,Returned,0,182000
R_006135,EQ_00152,SITE_016,OP_0204,2024-02-26,2024-03-12,2024-03-09,15,Returned,1,270000
R_006136,EQ_00692,SITE_029,OP_0336,2025-09-26,2025-10-05,2025-10-05,9,Returned,0,162000
R_006137,EQ_00559,SITE_005,OP_0307,2025-06-25,2025-07-09,2025-07-19,14,Overdue Returned,0,252000
R_006138,EQ_00250,SITE_027,OP_0117,2025-06-11,2025-07-01,2025-07-02,20,Overdue Returned,1,140000
R_006139,EQ_00197,SITE_006,OP_0224,2024-05-01,2024-06-14,2024-06-15,44,Overdue Returned,0,1320000
R_006140,EQ_00706,SITE_014,OP_0203,2024-04-27,2024-06-04,2024-06-09,38,Overdue Returned,1,684000
R_006141,EQ_00046,SITE_009,OP_0005,2024-02-25,2024-04-02,2024-04-02,37,Returned,0,1110000
R_006142,EQ_00612,SITE_024,OP_0209,2025-02-25,2025-03-02,2025-03-02,5,Returned,0,90000
R_006143,EQ_00691,SITE_013,OP_0116,2025-06-13,2025-06-19,2025-06-19,6,Returned,1,108000
R_006144,EQ_00583,SITE_023,OP_0096,2026-03-20,2026-04-06,2026-04-06,17,Returned,0,306000
R_006145,EQ_00051,SITE_006,OP_0122,2025-11-11,2025-12-09,2025-12-09,28,Returned,1,448000
R_006146,EQ_00034,SITE_004,OP_0154,2025-07-15,2025-08-16,2025-08-21,32,Overdue Returned,0,704000
R_006147,EQ_00678,SITE_011,OP_0016,2024-02-26,2024-04-06,2024-04-04,40,Returned,0,720000
R_006148,EQ_00690,SITE_020,OP_0030,2024-05-04,2024-05-27,2024-05-27,23,Returned,0,161000
R_006149,EQ_00045,SITE_007,OP_0348,2026-06-30,2026-08-11,2026-08-10,42,Returned,0,924000
R_006150,EQ_00410,SITE_027,OP_0216,2024-05-13,2024-06-22,2024-06-22,40,Returned,1,1200000
R_006151,EQ_00343,SITE_008,OP_0231,2025-03-30,2025-04-07,2025-04-07,8,Returned,0,56000
R_006152,EQ_00653,SITE_009,OP_0075,2024-03-11,2024-04-18,2024-04-16,38,Returned,0,836000
R_006153,EQ_00330,SITE_026,OP_0102,2024-02-22,2024-04-01,,39,Active,0,858000
R_006154,EQ_00024,SITE_027,OP_0031,2026-03-20,2026-03-23,,3,Active,0,66000
R_006155,EQ_00071,SITE_012,OP_0127,2024-07-25,2024-08-16,2024-08-18,22,Overdue Returned,0,154000
R_006156,EQ_00274,SITE_024,OP_0270,2024-12-26,2025-02-05,2025-02-05,41,Returned,0,902000
R_006157,EQ_00493,SITE_006,OP_0135,2025-05-18,2025-06-18,2025-06-15,31,Returned,0,217000
R_006158,EQ_00286,SITE_016,OP_0250,2025-02-05,2025-02-20,2025-02-25,15,Overdue Returned,0,105000
R_006159,EQ_00339,SITE_007,OP_0006,2024-04-21,2024-05-17,2024-05-17,26,Returned,1,234000
R_006160,EQ_00168,SITE_002,OP_0344,2026-05-15,2026-06-24,2026-06-24,40,Returned,0,1200000
R_006161,EQ_00639,SITE_009,OP_0163,2026-05-31,2026-06-11,2026-06-16,11,Overdue Returned,0,198000
R_006162,EQ_00432,SITE_017,OP_0178,2025-05-22,2025-05-31,2025-05-31,9,Returned,0,162000
R_006163,EQ_00016,SITE_006,OP_0177,2024-09-11,2024-10-15,2024-10-13,34,Returned,0,612000
R_006164,EQ_00463,SITE_023,OP_0136,2026-04-17,2026-04-30,2026-04-30,13,Returned,0,234000
R_006165,EQ_00098,SITE_003,OP_0302,2024-08-21,2024-08-28,2024-08-29,7,Overdue Returned,0,126000
R_006166,EQ_00226,SITE_009,OP_0077,2024-04-27,2024-05-06,2024-05-06,9,Returned,0,81000
R_006167,EQ_00656,SITE_010,OP_0102,2025-09-28,2025-10-28,2025-10-28,30,Returned,0,210000
R_006168,EQ_00553,SITE_008,OP_0339,2024-05-31,2024-06-14,2024-06-14,14,Returned,0,98000
R_006169,EQ_00336,SITE_008,OP_0235,2026-01-10,2026-01-15,2026-01-15,5,Returned,1,90000
R_006170,EQ_00003,SITE_010,OP_0322,2026-07-01,2026-07-04,2026-07-01,3,Returned,1,54000
R_006171,EQ_00370,SITE_019,OP_0347,2025-01-26,2025-03-03,,36,Active,0,792000
R_006172,EQ_00348,SITE_025,OP_0069,2026-01-26,2026-03-12,2026-03-12,45,Returned,0,315000
R_006173,EQ_00059,SITE_021,OP_0097,2026-03-18,2026-04-16,2026-04-16,29,Returned,0,203000
R_006174,EQ_00320,SITE_001,OP_0153,2025-12-19,2026-01-30,2026-01-30,42,Returned,0,924000
R_006175,EQ_00711,SITE_019,OP_0324,2024-06-29,2024-07-05,2024-07-05,6,Returned,0,132000
R_006176,EQ_00664,SITE_027,OP_0239,2024-03-09,2024-04-19,2024-04-18,41,Returned,1,902000
R_006177,EQ_00336,SITE_011,OP_0007,2025-12-13,2026-01-22,2026-01-22,40,Returned,0,720000
R_006178,EQ_00727,SITE_024,OP_0133,2024-09-18,2024-10-11,2024-10-09,23,Returned,0,690000
R_006179,EQ_00459,SITE_001,OP_0165,2025-08-09,2025-08-31,2025-09-02,22,Overdue Returned,0,154000
R_006180,EQ_00408,SITE_005,OP_0073,2024-12-05,2025-01-07,,33,Overdue,0,231000
R_006181,EQ_00033,SITE_026,OP_0331,2026-01-24,2026-03-10,2026-03-11,45,Overdue Returned,0,810000
R_006182,EQ_00367,SITE_022,OP_0148,2024-07-22,2024-08-22,2024-08-22,31,Returned,0,434000
R_006183,EQ_00632,SITE_005,OP_0037,2025-09-19,2025-10-04,2025-10-04,15,Returned,0,450000
R_006184,EQ_00302,SITE_011,OP_0246,2024-05-24,2024-07-05,2024-07-05,42,Returned,0,756000
R_006185,EQ_00123,SITE_022,OP_0088,2025-06-24,2025-07-09,2025-07-11,15,Overdue Returned,1,240000
R_006186,EQ_00256,SITE_018,OP_0091,2024-04-17,2024-05-10,2024-05-15,23,Overdue Returned,1,414000
R_006187,EQ_00081,SITE_025,OP_0084,2025-04-24,2025-05-29,2025-05-29,35,Returned,0,315000
R_006188,EQ_00794,SITE_018,OP_0270,2026-07-26,2026-09-02,2026-09-02,38,Returned,0,266000
R_006189,EQ_00248,SITE_003,OP_0129,2024-06-20,2024-07-31,2024-07-31,41,Returned,0,902000
R_006190,EQ_00687,SITE_001,OP_0009,2024-05-27,2024-06-20,2024-06-20,24,Returned,0,528000
R_006191,EQ_00715,SITE_012,OP_0106,2024-03-12,2024-03-24,,12,Active,0,108000
R_006192,EQ_00036,SITE_012,OP_0226,2025-06-18,2025-07-30,2025-07-30,42,Returned,0,924000
R_006193,EQ_00796,SITE_016,OP_0298,2024-06-16,2024-06-26,,10,Active,1,70000
R_006194,EQ_00250,SITE_015,OP_0072,2025-05-25,2025-07-02,2025-07-02,38,Returned,0,266000
R_006195,EQ_00475,SITE_022,OP_0262,2024-10-15,2024-11-07,2024-11-07,23,Returned,0,414000
R_006196,EQ_00134,SITE_029,OP_0311,2024-05-08,2024-06-15,2024-06-15,38,Returned,1,608000
R_006197,EQ_00207,SITE_019,OP_0142,2025-11-05,2025-12-12,2025-12-11,37,Returned,0,333000
R_006198,EQ_00007,SITE_002,OP_0120,2026-03-08,2026-04-09,,32,Active,0,960000
R_006199,EQ_00016,SITE_016,OP_0079,2024-12-19,2025-01-04,2025-01-04,16,Returned,1,288000
R_006200,EQ_00319,SITE_023,OP_0089,2024-08-24,2024-09-26,2024-09-26,33,Returned,0,297000
R_006201,EQ_00445,SITE_016,OP_0269,2024-11-20,2024-12-06,2024-12-05,16,Returned,0,352000
R_006202,EQ_00196,SITE_012,OP_0077,2025-04-25,2025-06-08,,44,Overdue,0,1320000
R_006203,EQ_00111,SITE_019,OP_0264,2025-09-27,2025-11-09,2025-11-09,43,Returned,0,774000
R_006204,EQ_00481,SITE_028,OP_0342,2026-06-03,2026-07-08,2026-07-08,35,Returned,0,490000
R_006205,EQ_00189,SITE_024,OP_0030,2026-05-15,2026-06-06,2026-06-06,22,Returned,0,352000
R_006206,EQ_00308,SITE_010,OP_0132,2024-05-28,2024-06-09,2024-06-09,12,Returned,0,108000
