usage_id,date,equipment_id,rental_id,site_id,operator_id,engine_hours,idle_hours,fuel_consumed_liters,utilization_percentage,is_anomaly,anomaly_type
U_0085381,2026-06-30,EQ_00094,R_006878,SITE_005,OP_0138,6.36,1.14,83.83,53.03,No,None
U_0085382,2026-07-01,EQ_00094,R_006878,SITE_005,OP_0138,4.36,1.84,50.2,36.32,No,None
U_0085383,2026-07-02,EQ_00094,R_006878,SITE_005,OP_0138,5.18,0.0,55.42,43.2,No,None
U_0085384,2026-07-03,EQ_00094,R_006878,SITE_005,OP_0138,6.89,0.79,75.76,57.39,No,None
U_0085385,2026-07-04,EQ_00094,R_006878,SITE_005,OP_0138,5.17,4.54,76.19,43.07,No,None
U_0085386,2026-07-05,EQ_00094,R_006878,SITE_005,OP_0138,7.68,4.78,91.64,63.97,No,None
U_0085387,2026-07-06,EQ_00094,R_006878,SITE_005,OP_0138,9.56,4.35,121.57,79.67,No,None
U_0085388,2025-01-22,EQ_00405,R_006879,SITE_022,OP_0153,8.8,3.88,157.31,73.35,No,None
U_0085389,2025-01-23,EQ_00405,R_006879,SITE_022,OP_0153,4.87,2.49,68.37,40.62,No,None
U_0085390,2025-01-24,EQ_00405,R_006879,SITE_022,OP_0153,10.07,2.7,261.91,83.94,No,None
U_0085391,2025-01-25,EQ_00405,R_006879,SITE_022,OP_0153,6.28,0.0,130.58,52.32,No,None
U_0085392,2025-01-26,EQ_00405,R_006879,SITE_022,OP_0153,8.01,4.01,167.57,66.77,No,None
U_0085393,2025-01-27,EQ_00405,R_006879,SITE_022,OP_0153,6.96,2.74,133.51,58.0,No,None
U_0085394,2025-01-28,EQ_00405,R_006879,SITE_022,OP_0153,2.01,3.06,42.33,16.77,No,None
U_0085395,2025-01-29,EQ_00405,R_006879,SITE_022,OP_0153,6.65,2.39,119.58,55.39,No,None
U_0085396,2025-01-30,EQ_00405,R_006879,SITE_022,OP_0153,6.71,1.36,108.94,55.91,No,None
U_0085397,2025-01-31,EQ_00405,R_006879,SITE_022,OP_0153,4.25,2.88,70.25,35.38,No,None
U_0085398,2025-02-01,EQ_00405,R_006879,SITE_022,OP_0153,1.35,1.2,21.29,11.28,No,None
U_0085399,2025-02-02,EQ_00405,R_006879,SITE_022,OP_0153,6.2,2.3,113.23,51.64,No,None
U_0085400,2025-02-03,EQ_00405,R_006879,SITE_022,OP_0153,2.94,0.04,42.53,24.47,No,None
U_0085401,2025-02-04,EQ_00405,R_006879,SITE_022,OP_0153,9.83,2.1,210.27,81.88,No,None
U_0085402,2025-09-30,EQ_00282,R_006880,SITE_014,OP_0301,9.04,3.81,69.0,75.37,No,None
U_0085403,2025-10-01,EQ_00282,R_006880,SITE_014,OP_0301,11.1,2.87,96.61,92.54,No,None
U_0085404,2025-10-02,EQ_00282,R_006880,SITE_014,OP_0301,9.88,5.65,71.29,82.37,No,None
U_0085405,2025-10-03,EQ_00282,R_006880,SITE_014,OP_0301,7.77,0.01,48.07,64.77,No,None
U_0085406,2025-10-04,EQ_00282,R_006880,SITE_014,OP_0301,6.93,4.39,43.34,57.76,No,None
U_0085407,2025-10-05,EQ_00282,R_006880,SITE_014,OP_0301,7.32,3.64,53.87,60.99,No,None
U_0085408,2025-10-06,EQ_00282,R_006880,SITE_014,OP_0301,4.17,5.69,33.14,34.71,No,None
U_0085409,2025-10-07,EQ_00282,R_006880,SITE_014,OP_0301,7.79,3.12,55.31,64.9,No,None
U_0085410,2025-10-08,EQ_00282,R_006880,SITE_014,OP_0301,3.67,0.6,28.98,30.59,No,None
U_0085411,2025-10-09,EQ_00282,R_006880,SITE_014,OP_0301,7.64,4.57,48.61,63.69,No,None
U_0085412,2025-10-10,EQ_00282,R_006880,SITE_014,OP_0301,4.24,2.82,28.87,35.31,No,None
U_0085413,2025-10-11,EQ_00282,R_006880,SITE_014,OP_0301,11.73,3.0,76.82,97.75,No,None
U_0085414,2025-10-12,EQ_00282,R_006880,SITE_014,OP_0301,6.97,3.67,37.74,58.1,No,None
U_0085415,2025-10-13,EQ_00282,R_006880,SITE_014,OP_0301,6.53,2.7,34.03,54.38,No,None
U_0085416,2026-01-15,EQ_00326,R_006881,SITE_012,OP_0044,6.86,5.83,88.92,57.2,No,None
U_0085417,2026-01-16,EQ_00326,R_006881,SITE_012,OP_0044,6.67,2.56,69.88,55.55,No,None
U_0085418,2026-01-17,EQ_00326,R_006881,SITE_012,OP_0044,8.92,8.52,105.23,74.33,No,None
U_0085419,2026-01-18,EQ_00326,R_006881,SITE_012,OP_0044,10.27,3.39,96.98,85.58,No,None
U_0085420,2026-01-19,EQ_00326,R_006881,SITE_012,OP_0044,8.81,2.65,118.32,73.38,No,None
U_0085421,2026-01-20,EQ_00326,R_006881,SITE_012,OP_0044,7.8,0.0,96.16,64.96,No,None
U_0085422,2026-01-21,EQ_00326,R_006881,SITE_012,OP_0044,5.97,2.11,64.66,49.77,No,None
U_0085423,2026-01-22,EQ_00326,R_006881,SITE_012,OP_0044,10.96,2.8,132.3,91.34,No,None
U_0085424,2026-01-23,EQ_00326,R_006881,SITE_012,OP_0044,9.97,1.95,112.31,83.04,No,None
U_0085425,2026-01-24,EQ_00326,R_006881,SITE_012,OP_0044,7.36,6.08,96.36,61.36,No,None
U_0085426,2026-01-25,EQ_00326,R_006881,SITE_012,OP_0044,7.16,1.75,94.71,59.67,No,None
U_0085427,2026-01-26,EQ_00326,R_006881,SITE_012,OP_0044,5.92,3.67,58.76,49.35,No,None
U_0085428,2026-01-27,EQ_00326,R_006881,SITE_012,OP_0044,6.08,5.93,85.01,50.65,No,None
U_0085429,2026-01-28,EQ_00326,R_006881,SITE_012,OP_0044,4.51,1.8,45.86,37.61,No,None
U_0085430,2026-04-13,EQ_00024,R_006882,SITE_029,OP_0273,4.27,2.41,97.11,35.57,No,None
U_0085431,2026-04-14,EQ_00024,R_006882,SITE_029,OP_0273,4.21,0.15,135.48,35.09,No,None
U_0085432,2026-04-15,EQ_00024,R_006882,SITE_029,OP_0273,8.18,0.0,228.23,68.2,No,None
U_0085433,2026-04-16,EQ_00024,R_006882,SITE_029,OP_0273,5.6,4.05,162.81,46.68,No,None
U_0085434,2026-04-17,EQ_00024,R_006882,SITE_029,OP_0273,5.09,4.8,160.39,42.43,No,None
U_0085435,2026-04-18,EQ_00024,R_006882,SITE_029,OP_0273,5.77,2.48,165.01,48.05,No,None
U_0085436,2026-04-19,EQ_00024,R_006882,SITE_029,OP_0273,4.33,4.3,115.56,36.12,No,None
U_0085437,2026-04-20,EQ_00024,R_006882,SITE_029,OP_0273,2.6,5.09,77.09,21.63,No,None
U_0085438,2026-04-21,EQ_00024,R_006882,SITE_029,OP_0273,5.94,0.0,182.44,49.52,No,None
U_0085439,2026-04-22,EQ_00024,R_006882,SITE_029,OP_0273,13.51,2.05,462.34,100.0,No,None
U_0085440,2026-04-23,EQ_00024,R_006882,SITE_029,OP_0273,6.84,4.97,186.08,57.01,No,None
U_0085441,2026-04-24,EQ_00024,R_006882,SITE_029,OP_0273,0.61,3.44,16.03,5.06,No,None
U_0085442,2026-04-25,EQ_00024,R_006882,SITE_029,OP_0273,4.41,0.85,118.79,36.74,No,None
U_0085443,2026-04-26,EQ_00024,R_006882,SITE_029,OP_0273,7.65,2.01,122.96,63.75,No,None
U_0085444,2025-06-07,EQ_00432,R_006883,SITE_017,OP_0192,6.19,1.17,113.65,51.62,No,None
U_0085445,2025-06-08,EQ_00432,R_006883,SITE_017,OP_0192,3.71,2.71,62.25,30.88,No,None
U_0085446,2025-06-09,EQ_00432,R_006883,SITE_017,OP_0192,6.71,0.0,120.37,55.96,No,None
U_0085447,2025-06-10,EQ_00432,R_006883,SITE_017,OP_0192,3.03,3.44,55.58,25.23,No,None
U_0085448,2025-06-11,EQ_00432,R_006883,SITE_017,OP_0192,6.83,2.63,124.65,56.88,No,None
U_0085449,2025-06-12,EQ_00432,R_006883,SITE_017,OP_0192,7.41,0.53,187.48,61.72,No,None
U_0085450,2025-06-13,EQ_00432,R_006883,SITE_017,OP_0192,6.33,4.19,117.58,52.71,No,None
U_0085451,2025-06-14,EQ_00432,R_006883,SITE_017,OP_0192,6.87,2.87,137.86,57.26,No,None
U_0085452,2025-06-15,EQ_00432,R_006883,SITE_017,OP_0192,5.04,0.06,83.03,42.0,No,None
U_0085453,2025-06-16,EQ_00432,R_006883,SITE_017,OP_0192,5.3,2.85,104.32,44.17,No,None
U_0085454,2025-06-17,EQ_00432,R_006883,SITE_017,OP_0192,5.75,3.7,120.11,47.89,No,None
U_0085455,2025-06-18,EQ_00432,R_006883,SITE_017,OP_0192,11.18,2.56,225.99,93.14,No,None
U_0085456,2025-06-19,EQ_00432,R_006883,SITE_017,OP_0192,6.19,2.06,118.92,51.62,No,None
U_0085457,2025-06-20,EQ_00432,R_006883,SITE_017,OP_0192,5.27,1.41,86.54,43.94,No,None
U_0085458,2024-01-14,EQ_00126,R_006884,SITE_011,OP_0331,3.9,0.0,20.66,32.53,No,None
U_0085459,2024-01-15,EQ_00126,R_006884,SITE_011,OP_0331,8.22,0.0,73.62,68.48,No,None
U_0085460,2024-01-16,EQ_00126,R_006884,SITE_011,OP_0331,1.93,5.96,14.65,16.12,No,None
U_0085461,2024-01-17,EQ_00126,R_006884,SITE_011,OP_0331,8.57,7.57,57.05,71.39,No,None
U_0085462,2024-01-18,EQ_00126,R_006884,SITE_011,OP_0331,3.91,0.54,26.21,32.58,No,None
U_0085463,2024-01-19,EQ_00126,R_006884,SITE_011,OP_0331,6.99,3.33,46.94,58.23,No,None
U_0085464,2024-01-20,EQ_00126,R_006884,SITE_011,OP_0331,2.92,0.0,20.25,24.36,No,None
U_0085465,2024-01-21,EQ_00126,R_006884,SITE_011,OP_0331,7.19,0.28,44.63,59.92,No,None
U_0085466,2024-01-22,EQ_00126,R_006884,SITE_011,OP_0331,10.07,3.26,65.04,83.88,No,None
U_0085467,2024-01-23,EQ_00126,R_006884,SITE_011,OP_0331,9.06,2.99,73.21,75.52,No,None
U_0085468,2024-01-24,EQ_00126,R_006884,SITE_011,OP_0331,6.36,12.4,54.55,52.97,Yes,Excessive Idle
U_0085469,2024-01-25,EQ_00126,R_006884,SITE_011,OP_0331,6.33,4.38,49.23,52.72,No,None
U_0085470,2024-01-26,EQ_00126,R_006884,SITE_011,OP_0331,6.72,6.68,46.39,56.02,No,None
U_0085471,2024-01-27,EQ_00126,R_006884,SITE_011,OP_0331,5.52,3.24,36.96,46.0,No,None
U_0085472,2025-08-25,EQ_00314,R_006885,SITE_003,OP_0115,6.81,5.07,63.27,56.73,No,None
U_0085473,2025-08-26,EQ_00314,R_006885,SITE_003,OP_0115,8.29,4.12,112.51,69.1,No,None
U_0085474,2025-08-27,EQ_00314,R_006885,SITE_003,OP_0115,6.64,3.85,80.03,55.34,No,None
U_0085475,2025-08-28,EQ_00314,R_006885,SITE_003,OP_0115,2.78,2.67,30.5,23.17,No,None
U_0085476,2025-08-29,EQ_00314,R_006885,SITE_003,OP_0115,5.36,0.0,52.07,44.68,No,None
U_0085477,2025-08-30,EQ_00314,R_006885,SITE_003,OP_0115,7.0,1.61,109.1,58.34,No,None
U_0085478,2025-08-31,EQ_00314,R_006885,SITE_003,OP_0115,5.01,3.62,64.1,41.78,No,None
U_0085479,2025-09-01,EQ_00314,R_006885,SITE_003,OP_0115,6.61,5.46,83.67,55.07,No,None
U_0085480,2025-09-02,EQ_00314,R_006885,SITE_003,OP_0115,8.37,5.73,87.07,69.71,No,None
U_0085481,2025-06-22,EQ_00501,R_006886,SITE_025,OP_0061,6.34,2.91,83.92,52.79,No,None
U_0085482,2025-06-23,EQ_00501,R_006886,SITE_025,OP_0061,7.25,4.18,82.65,60.44,No,None
U_0085483,2025-06-24,EQ_00501,R_006886,SITE_025,OP_0061,10.6,1.36,141.77,88.31,No,None
U_0085484,2025-06-25,EQ_00501,R_006886,SITE_025,OP_0061,8.27,2.83,119.43,68.89,No,None
U_0085485,2025-06-26,EQ_00501,R_006886,SITE_025,OP_0061,6.77,0.0,68.11,56.43,No,None
U_0085486,2025-06-27,EQ_00501,R_006886,SITE_025,OP_0061,1.6,1.17,88.69,13.32,Yes,Low Utilization
U_0085487,2025-06-28,EQ_00501,R_006886,SITE_025,OP_0061,9.61,2.25,113.75,80.09,No,None
U_0085488,2025-06-29,EQ_00501,R_006886,SITE_025,OP_0061,9.96,7.35,133.78,82.98,No,None
U_0085489,2025-06-30,EQ_00501,R_006886,SITE_025,OP_0061,4.1,2.11,48.18,34.16,No,None
U_0085490,2025-07-01,EQ_00501,R_006886,SITE_025,OP_0061,7.83,3.56,101.49,65.21,No,None
U_0085491,2025-07-02,EQ_00501,R_006886,SITE_025,OP_0061,7.86,3.19,100.77,65.53,No,None
U_0085492,2025-07-03,EQ_00501,R_006886,SITE_025,OP_0061,6.39,2.97,75.69,53.24,No,None
U_0085493,2024-04-12,EQ_00530,R_006887,SITE_006,OP_0059,5.64,4.05,105.64,46.97,No,None
U_0085494,2024-04-13,EQ_00530,R_006887,SITE_006,OP_0059,6.36,5.1,119.46,53.02,No,None
U_0085495,2024-04-14,EQ_00530,R_006887,SITE_006,OP_0059,4.69,1.84,92.74,39.12,No,None
U_0085496,2024-04-15,EQ_00530,R_006887,SITE_006,OP_0059,8.5,3.52,144.59,70.81,No,None
U_0085497,2024-04-16,EQ_00530,R_006887,SITE_006,OP_0059,11.21,1.88,197.87,93.42,No,None
U_0085498,2024-04-17,EQ_00530,R_006887,SITE_006,OP_0059,3.59,0.94,68.78,29.9,No,None
U_0085499,2024-04-18,EQ_00530,R_006887,SITE_006,OP_0059,9.42,2.81,127.38,78.49,No,None
U_0085500,2024-04-19,EQ_00530,R_006887,SITE_006,OP_0059,2.89,0.0,45.14,24.11,No,None
U_0085501,2024-04-20,EQ_00530,R_006887,SITE_006,OP_0059,6.12,1.61,94.17,50.97,No,None
U_0085502,2024-04-21,EQ_00530,R_006887,SITE_006,OP_0059,4.3,1.09,87.94,35.82,No,None
U_0085503,2024-04-22,EQ_00530,R_006887,SITE_006,OP_0059,6.52,0.0,123.32,54.35,No,None
U_0085504,2024-04-23,EQ_00530,R_006887,SITE_006,OP_0059,8.08,4.28,138.84,67.37,No,None
U_0085505,2024-04-24,EQ_00530,R_006887,SITE_006,OP_0059,5.78,5.35,106.63,48.18,No,None
U_0085506,2024-04-25,EQ_00530,R_006887,SITE_006,OP_0059,2.13,5.46,38.81,17.75,No,None
U_0085507,2025-04-29,EQ_00330,R_006888,SITE_019,OP_0300,6.86,0.32,531.3,57.2,Yes,High Fuel Consumption
U_0085508,2025-04-30,EQ_00330,R_006888,SITE_019,OP_0300,6.07,6.56,126.37,50.61,No,None
U_0085509,2025-05-01,EQ_00330,R_006888,SITE_019,OP_0300,6.62,3.65,174.23,55.18,No,None
U_0085510,2025-05-02,EQ_00330,R_006888,SITE_019,OP_0300,5.69,5.4,110.81,47.43,No,None
U_0085511,2025-05-03,EQ_00330,R_006888,SITE_019,OP_0300,6.9,3.84,184.77,57.5,No,None
U_0085512,2025-05-04,EQ_00330,R_006888,SITE_019,OP_0300,5.76,3.59,148.82,48.02,No,None
U_0085513,2025-05-05,EQ_00330,R_006888,SITE_019,OP_0300,4.37,2.66,80.28,36.39,No,None
U_0085514,2025-05-06,EQ_00330,R_006888,SITE_019,OP_0300,8.75,6.34,199.51,72.91,No,None
U_0085515,2025-05-07,EQ_00330,R_006888,SITE_019,OP_0300,7.68,2.89,169.42,63.99,No,None
U_0085516,2025-05-08,EQ_00330,R_006888,SITE_019,OP_0300,7.21,3.56,243.51,60.06,No,None
U_0085517,2025-07-31,EQ_00415,R_006889,SITE_028,OP_0343,4.88,3.37,105.57,40.67,No,None
U_0085518,2025-08-01,EQ_00415,R_006889,SITE_028,OP_0343,10.26,4.37,146.19,85.53,No,None
U_0085519,2025-08-02,EQ_00415,R_006889,SITE_028,OP_0343,4.77,4.2,95.55,39.73,No,None
U_0085520,2025-08-03,EQ_00415,R_006889,SITE_028,OP_0343,8.16,0.75,165.19,68.01,No,None
U_0085521,2025-08-04,EQ_00415,R_006889,SITE_028,OP_0343,0.67,3.27,11.77,5.61,No,None
U_0085522,2025-08-05,EQ_00415,R_006889,SITE_028,OP_0343,10.28,0.0,217.64,85.71,No,None
U_0085523,2025-08-06,EQ_00415,R_006889,SITE_028,OP_0343,8.23,3.42,144.94,68.61,No,None
U_0085524,2025-08-07,EQ_00415,R_006889,SITE_028,OP_0343,7.88,4.54,142.69,65.67,No,None
U_0085525,2025-08-08,EQ_00415,R_006889,SITE_028,OP_0343,5.64,0.0,110.68,47.01,No,None
U_0085526,2025-08-09,EQ_00415,R_006889,SITE_028,OP_0343,9.36,0.64,163.45,78.01,No,None
U_0085527,2025-08-10,EQ_00415,R_006889,SITE_028,OP_0343,2.33,5.3,46.41,19.42,No,None
U_0085528,2025-08-11,EQ_00415,R_006889,SITE_028,OP_0343,4.54,1.52,83.37,37.85,No,None
U_0085529,2024-02-06,EQ_00164,R_006890,SITE_006,OP_0322,10.9,1.95,215.38,90.85,No,None
U_0085530,2024-02-07,EQ_00164,R_006890,SITE_006,OP_0322,4.47,1.95,70.93,37.23,No,None
U_0085531,2024-02-08,EQ_00164,R_006890,SITE_006,OP_0322,3.31,2.03,75.94,27.61,No,None
U_0085532,2024-02-09,EQ_00164,R_006890,SITE_006,OP_0322,4.58,2.71,87.94,38.19,No,None
U_0085533,2024-02-10,EQ_00164,R_006890,SITE_006,OP_0322,6.01,2.85,110.92,50.07,No,None
U_0085534,2024-02-11,EQ_00164,R_006890,SITE_006,OP_0322,5.19,6.9,114.42,43.26,No,None
U_0085535,2024-02-12,EQ_00164,R_006890,SITE_006,OP_0322,3.1,0.98,69.72,25.8,No,None
U_0085536,2024-02-13,EQ_00164,R_006890,SITE_006,OP_0322,4.97,1.97,109.63,41.4,No,None
U_0085537,2024-02-14,EQ_00164,R_006890,SITE_006,OP_0322,8.8,1.1,172.52,73.31,No,None
U_0085538,2024-02-15,EQ_00164,R_006890,SITE_006,OP_0322,3.8,1.41,69.42,31.64,No,None
U_0085539,2024-02-16,EQ_00164,R_006890,SITE_006,OP_0322,5.81,4.39,109.85,48.45,No,None
U_0085540,2024-02-17,EQ_00164,R_006890,SITE_006,OP_0322,5.58,0.34,105.73,46.49,No,None
U_0085541,2024-02-18,EQ_00164,R_006890,SITE_006,OP_0322,9.75,3.62,195.83,81.22,No,None
U_0085542,2024-02-19,EQ_00164,R_006890,SITE_006,OP_0322,5.61,0.79,113.29,46.77,No,None
U_0085543,2025-03-26,EQ_00097,R_006891,SITE_023,OP_0331,7.53,0.0,148.05,62.71,No,None
U_0085544,2025-03-27,EQ_00097,R_006891,SITE_023,OP_0331,6.35,1.94,93.66,52.91,No,None
U_0085545,2025-03-28,EQ_00097,R_006891,SITE_023,OP_0331,2.78,7.32,53.51,23.2,No,None
U_0085546,2025-03-29,EQ_00097,R_006891,SITE_023,OP_0331,5.14,6.4,85.27,42.87,No,None
U_0085547,2025-03-30,EQ_00097,R_006891,SITE_023,OP_0331,2.33,0.85,36.83,19.43,No,None
U_0085548,2025-03-31,EQ_00097,R_006891,SITE_023,OP_0331,6.38,1.24,128.2,53.19,No,None
U_0085549,2025-04-01,EQ_00097,R_006891,SITE_023,OP_0331,7.73,0.0,111.13,64.39,No,None
U_0085550,2025-04-02,EQ_00097,R_006891,SITE_023,OP_0331,3.24,0.0,63.03,27.04,No,None
U_0085551,2025-04-03,EQ_00097,R_006891,SITE_023,OP_0331,5.61,4.34,105.25,46.77,No,None
U_0085552,2025-04-04,EQ_00097,R_006891,SITE_023,OP_0331,5.41,2.23,116.87,45.11,No,None
U_0085553,2025-04-05,EQ_00097,R_006891,SITE_023,OP_0331,4.73,6.48,82.2,39.42,No,None
U_0085554,2025-04-06,EQ_00097,R_006891,SITE_023,OP_0331,1.64,4.3,23.32,13.71,No,None
U_0085555,2025-04-07,EQ_00097,R_006891,SITE_023,OP_0331,5.33,0.73,104.9,44.44,No,None
U_0085556,2025-04-08,EQ_00097,R_006891,SITE_023,OP_0331,5.15,6.39,83.42,42.94,No,None
U_0085557,2025-02-17,EQ_00099,R_006892,SITE_002,OP_0123,4.99,0.0,36.88,41.55,No,None
U_0085558,2025-02-18,EQ_00099,R_006892,SITE_002,OP_0123,4.34,3.18,28.3,36.13,No,None
U_0085559,2025-02-19,EQ_00099,R_006892,SITE_002,OP_0123,5.83,4.38,39.5,48.55,No,None
U_0085560,2025-02-20,EQ_00099,R_006892,SITE_002,OP_0123,6.83,1.34,41.88,56.95,No,None
U_0085561,2025-02-21,EQ_00099,R_006892,SITE_002,OP_0123,5.2,4.46,33.29,43.36,No,None
U_0085562,2025-02-22,EQ_00099,R_006892,SITE_002,OP_0123,4.91,4.62,35.54,40.93,No,None
U_0085563,2025-02-23,EQ_00099,R_006892,SITE_002,OP_0123,7.08,1.39,47.41,59.01,No,None
U_0085564,2025-02-24,EQ_00099,R_006892,SITE_002,OP_0123,7.4,4.94,58.31,61.66,No,None
U_0085565,2025-02-25,EQ_00099,R_006892,SITE_002,OP_0123,7.01,2.53,50.32,58.43,No,None
U_0085566,2025-02-26,EQ_00099,R_006892,SITE_002,OP_0123,6.1,0.0,41.06,50.87,No,None
U_0085567,2025-02-27,EQ_00099,R_006892,SITE_002,OP_0123,6.99,4.09,55.35,58.23,No,None
U_0085568,2025-02-28,EQ_00099,R_006892,SITE_002,OP_0123,5.48,3.84,34.52,45.67,No,None
U_0085569,2025-03-01,EQ_00099,R_006892,SITE_002,OP_0123,8.52,4.01,64.24,70.97,No,None
U_0085570,2025-03-02,EQ_00099,R_006892,SITE_002,OP_0123,12.61,3.57,86.68,100.0,No,None
U_0085571,2025-11-10,EQ_00114,R_006893,SITE_027,OP_0199,5.03,6.87,169.79,41.91,No,None
U_0085572,2025-11-11,EQ_00114,R_006893,SITE_027,OP_0199,6.16,6.56,164.08,51.35,No,None
U_0085573,2025-11-12,EQ_00114,R_006893,SITE_027,OP_0199,3.21,1.64,100.01,26.76,No,None
U_0085574,2025-11-13,EQ_00114,R_006893,SITE_027,OP_0199,10.53,5.77,311.79,87.77,No,None
U_0085575,2025-11-14,EQ_00114,R_006893,SITE_027,OP_0199,9.13,3.63,250.1,76.1,No,None
U_0085576,2025-11-15,EQ_00114,R_006893,SITE_027,OP_0199,7.81,0.79,220.25,65.08,No,None
U_0085577,2025-11-16,EQ_00114,R_006893,SITE_027,OP_0199,8.17,3.1,241.27,68.08,No,None
U_0085578,2025-11-17,EQ_00114,R_006893,SITE_027,OP_0199,9.35,2.59,252.88,77.88,No,None
U_0085579,2025-11-18,EQ_00114,R_006893,SITE_027,OP_0199,6.07,1.07,204.54,50.62,No,None
U_0085580,2025-11-19,EQ_00114,R_006893,SITE_027,OP_0199,7.46,5.43,193.02,62.17,No,None
U_0085581,2025-11-20,EQ_00114,R_006893,SITE_027,OP_0199,5.76,0.0,165.01,48.02,No,None
U_0085582,2025-11-21,EQ_00114,R_006893,SITE_027,OP_0199,8.63,5.22,247.73,71.93,No,None
U_0085583,2025-11-22,EQ_00114,R_006893,SITE_027,OP_0199,8.12,5.3,207.13,67.64,No,None
U_0085584,2025-11-23,EQ_00114,R_006893,SITE_027,OP_0199,3.75,3.38,98.71,31.21,No,None
U_0085585,2024-05-02,EQ_00470,R_006894,SITE_014,OP_0349,6.15,3.77,114.71,51.28,No,None
U_0085586,2024-05-03,EQ_00470,R_006894,SITE_014,OP_0349,9.6,4.49,166.17,80.04,No,None
U_0085587,2024-05-04,EQ_00470,R_006894,SITE_014,OP_0349,7.57,4.57,128.72,63.07,No,None
U_0085588,2024-05-05,EQ_00470,R_006894,SITE_014,OP_0349,7.51,5.05,160.4,62.57,No,None
U_0085589,2024-05-06,EQ_00470,R_006894,SITE_014,OP_0349,2.83,1.06,48.85,23.55,No,None
U_0085590,2024-05-07,EQ_00470,R_006894,SITE_014,OP_0349,11.82,0.0,229.88,98.48,No,None
U_0085591,2024-05-08,EQ_00470,R_006894,SITE_014,OP_0349,8.35,6.53,163.41,69.54,No,None
U_0085592,2024-05-09,EQ_00470,R_006894,SITE_014,OP_0349,8.13,4.08,143.86,67.77,No,None
U_0085593,2024-05-10,EQ_00470,R_006894,SITE_014,OP_0349,6.31,3.97,103.73,52.59,No,None
U_0085594,2024-05-11,EQ_00470,R_006894,SITE_014,OP_0349,4.09,0.0,72.44,34.12,No,None
U_0085595,2024-05-12,EQ_00470,R_006894,SITE_014,OP_0349,9.9,3.2,194.0,82.53,No,None
U_0085596,2024-05-13,EQ_00470,R_006894,SITE_014,OP_0349,6.35,2.4,138.98,52.9,No,None
U_0085597,2024-05-14,EQ_00470,R_006894,SITE_014,OP_0349,0.0,6.84,0.0,0.0,No,None
U_0085598,2024-05-15,EQ_00470,R_006894,SITE_014,OP_0349,3.61,2.36,48.39,30.12,No,None
U_0085599,2025-04-08,EQ_00369,R_006895,SITE_010,OP_0171,6.29,3.03,162.87,52.39,No,None
U_0085600,2025-04-09,EQ_00369,R_006895,SITE_010,OP_0171,8.19,3.54,233.61,68.22,No,None
U_0085601,2025-04-10,EQ_00369,R_006895,SITE_010,OP_0171,7.83,1.79,232.61,65.27,No,None
U_0085602,2025-04-11,EQ_00369,R_006895,SITE_010,OP_0171,6.19,5.73,173.99,51.54,No,None
U_0085603,2025-04-12,EQ_00369,R_006895,SITE_010,OP_0171,5.74,2.54,178.62,47.83,No,None
U_0085604,2025-04-13,EQ_00369,R_006895,SITE_010,OP_0171,7.16,0.54,248.05,59.63,No,None
U_0085605,2025-04-14,EQ_00369,R_006895,SITE_010,OP_0171,6.73,2.58,160.18,56.1,No,None
U_0085606,2025-04-15,EQ_00369,R_006895,SITE_010,OP_0171,6.79,4.9,207.38,56.55,No,None
U_0085607,2025-04-16,EQ_00369,R_006895,SITE_010,OP_0171,5.79,0.84,130.73,48.26,No,None
U_0085608,2025-04-17,EQ_00369,R_006895,SITE_010,OP_0171,7.65,0.31,226.2,63.72,No,None
U_0085609,2025-04-18,EQ_00369,R_006895,SITE_010,OP_0171,4.79,1.75,150.63,39.9,No,None
U_0085610,2025-04-19,EQ_00369,R_006895,SITE_010,OP_0171,5.94,1.63,160.08,49.54,No,None
U_0085611,2025-04-20,EQ_00369,R_006895,SITE_010,OP_0171,11.12,3.65,331.3,92.7,No,None
U_0085612,2025-04-21,EQ_00369,R_006895,SITE_010,OP_0171,9.67,2.87,347.79,80.6,No,None
U_0085613,2024-07-14,EQ_00514,R_006896,SITE_028,OP_0097,5.06,0.64,78.99,42.2,No,None
U_0085614,2024-07-15,EQ_00514,R_006896,SITE_028,OP_0097,7.99,3.93,121.91,66.6,Yes,Unexpected Operator
U_0085615,2024-07-16,EQ_00514,R_006896,SITE_028,OP_0097,4.33,4.65,86.47,36.12,No,None
U_0085616,2024-07-17,EQ_00514,R_006896,SITE_028,OP_0097,3.55,1.55,47.96,29.59,No,None
U_0085617,2024-07-18,EQ_00514,R_006896,SITE_028,OP_0097,7.19,4.0,132.64,59.91,Yes,Unexpected Operator
U_0085618,2024-07-19,EQ_00514,R_006896,SITE_028,OP_0097,6.69,1.42,103.3,55.73,No,None
U_0085619,2024-07-20,EQ_00514,R_006896,SITE_028,OP_0097,7.45,0.37,99.97,62.12,No,None
U_0085620,2024-07-21,EQ_00514,R_006896,SITE_028,OP_0097,9.75,4.08,165.79,81.26,No,None
U_0085621,2024-07-22,EQ_00514,R_006896,SITE_028,OP_0097,2.91,2.2,41.52,24.26,No,None
U_0085622,2024-07-23,EQ_00514,R_006896,SITE_028,OP_0097,7.94,1.36,110.83,66.21,No,None
U_0085623,2024-07-24,EQ_00514,R_006896,SITE_028,OP_0097,10.04,4.23,156.8,83.66,No,None
